transaction_id,date,region,country,customer_id,transaction_type,merchant_category,amount,device_type,ip_risk_score,velocity_24h,distance_from_home,time_since_last_txn_minutes,failed_attempts,is_weekend,is_night,is_international,fraud_risk_score,is_fraud,is_anomaly
FRD-000189,2024-02-21,South,Brazil,CUST-1529,Deposit,Entertainment,184.76,POS,68.2,26,67,8705,8,1,0,0,21.5,0,0
FRD-000190,2024-11-24,Central,India,CUST-0605,Withdrawal,Online,174.18,Mobile,55.1,45,1183,2806,6,0,0,0,23.5,0,0
FRD-000191,2022-04-02,East,France,CUST-1660,Deposit,Utilities,1081.27,ATM,57.5,14,3163,2865,3,0,0,0,18.4,0,0
FRD-000192,2022-04-14,Central,India,CUST-1356,Withdrawal,Gas Station,429.67,Mobile,77.9,6,3338,7754,4,0,1,0,30.9,0,0
FRD-000193,2023-11-27,West,UK,CUST-1906,Withdrawal,Retail,117.37,ATM,78.4,49,2827,8871,5,0,0,0,29.6,0,0
FRD-000194,2023-04-30,West,France,CUST-1348,Purchase,Restaurant,171.19,Tablet,15.4,36,4095,9018,1,1,1,0,26.4,0,0
FRD-000195,2024-09-07,East,Brazil,CUST-0293,Purchase,Restaurant,50.84,POS,83.7,20,780,181,1,0,0,0,18.5,0,0
FRD-000196,2024-12-31,West,UK,CUST-0611,Refund,Healthcare,537.05,ATM,28.4,36,4935,5631,6,1,0,0,23.4,0,0
FRD-000197,2023-03-19,West,India,CUST-0333,Refund,Healthcare,96.01,Mobile,85.7,16,4863,5282,0,1,0,0,23.3,0,0
FRD-000198,2022-05-18,Central,Australia,CUST-1347,Payment,Online,282.45,Tablet,11.9,13,210,3213,9,1,0,0,11.4,0,0
FRD-000199,2024-02-08,East,Brazil,CUST-1796,Refund,Entertainment,531.28,Desktop,69.8,22,2343,8557,8,1,1,0,34.4,0,0
FRD-000200,2022-11-13,East,Mexico,CUST-0766,Payment,Gas Station,295.06,ATM,28.5,47,697,674,3,0,1,0,27.0,0,0
FRD-000201,2024-11-07,North,UK,CUST-0441,Payment,Utilities,302.42,Desktop,5.9,43,3674,7957,0,1,0,0,15.0,0,0
FRD-000202,2024-09-09,South,Japan,CUST-0836,Purchase,Online,1193.49,Desktop,70.8,48,3213,575,9,0,1,0,41.8,0,0
FRD-000203,2022-12-20,Central,Japan,CUST-1222,Purchase,Retail,819.19,ATM,86.9,35,3809,4002,4,0,0,0,28.7,0,0
FRD-000204,2024-11-08,South,Germany,CUST-0039,Payment,Entertainment,233.08,POS,69.6,30,755,5589,6,0,0,1,37.1,0,0
FRD-000205,2023-07-20,West,Brazil,CUST-1200,Payment,Retail,459.12,Desktop,97.3,12,2664,5941,4,1,1,0,34.0,0,0
FRD-000206,2023-11-11,West,Mexico,CUST-0185,Deposit,Gas Station,275.59,POS,69.2,13,2439,9545,6,1,0,0,21.1,0,0
FRD-000207,2023-09-29,East,Germany,CUST-1923,Transfer,Healthcare,508.16,Tablet,27.0,5,3819,1373,2,0,0,0,12.3,0,0
FRD-000208,2022-04-20,North,Canada,CUST-1897,Deposit,Utilities,1192.55,Mobile,72.1,10,3655,3518,0,0,0,0,18.3,0,0
FRD-000209,2022-07-16,East,Germany,CUST-0320,Payment,Healthcare,417.6,Desktop,31.2,28,3748,4219,4,0,0,0,18.9,0,0
FRD-000210,2024-11-18,West,Australia,CUST-1960,Deposit,Utilities,75.94,ATM,12.8,29,4464,3575,4,0,0,0,17.4,0,0
FRD-000211,2022-10-10,North,Canada,CUST-0457,Withdrawal,Restaurant,917.23,Tablet,56.4,31,1549,1080,5,0,0,0,20.7,0,0
FRD-000212,2022-12-11,East,Japan,CUST-0940,Payment,Retail,658.13,Tablet,4.4,35,1287,6522,9,0,0,0,16.3,0,0
FRD-000213,2024-09-03,North,Brazil,CUST-0746,Purchase,Restaurant,97.62,Desktop,60.4,4,311,3309,7,0,0,0,15.6,0,0
FRD-000214,2022-11-29,North,Mexico,CUST-0510,Withdrawal,Travel,491.04,Tablet,75.9,12,4921,1292,0,0,0,0,21.2,0,0
FRD-000215,2022-01-03,West,USA,CUST-0019,Refund,Retail,1211.43,Mobile,25.6,9,1577,2566,3,0,0,0,10.3,0,0
FRD-000216,2022-04-21,East,Germany,CUST-0375,Transfer,Gas Station,1147.77,Mobile,93.4,7,4614,5186,8,0,0,1,43.3,0,0
FRD-000217,2022-12-30,Central,Canada,CUST-1130,Refund,Gas Station,2097.78,Tablet,97.4,4,2337,9143,1,1,1,0,29.7,0,0
FRD-000218,2023-03-14,North,Canada,CUST-1863,Transfer,Travel,574.78,POS,16.3,20,854,2167,7,0,0,0,13.0,0,0
FRD-000219,2023-08-27,North,Germany,CUST-0546,Withdrawal,Retail,1843.18,POS,88.8,26,150,2874,8,0,0,0,24.7,0,0
FRD-000220,2022-09-19,West,Germany,CUST-1168,Refund,Gas Station,49.49,Desktop,49.2,11,3804,2480,8,1,1,0,31.3,0,0
FRD-000221,2023-04-14,North,Mexico,CUST-0925,Purchase,Restaurant,120.97,Mobile,2.9,4,4148,6442,9,0,0,1,29.2,0,0
FRD-000222,2022-10-05,East,Canada,CUST-0830,Transfer,Gas Station,372.14,Desktop,59.5,4,627,2127,3,1,0,0,12.9,0,0
FRD-000223,2022-11-15,Central,Japan,CUST-1686,Deposit,Gas Station,233.44,ATM,15.5,2,317,609,1,0,0,1,19.0,0,0
FRD-000224,2022-05-02,Central,France,CUST-1672,Deposit,Retail,31.36,Tablet,5.7,6,474,7178,6,1,0,0,7.3,0,0
FRD-000225,2023-06-01,South,Japan,CUST-1899,Transfer,Gas Station,67.47,POS,4.6,4,1748,9418,6,1,1,0,18.6,0,0
FRD-000226,2022-07-01,South,UK,CUST-1443,Withdrawal,Travel,193.87,Desktop,84.9,43,2518,926,3,0,0,0,27.4,0,0
FRD-000227,2023-07-23,North,France,CUST-0121,Payment,Retail,854.9,ATM,78.0,8,2923,9566,0,0,0,0,17.7,0,0
FRD-000228,2023-07-25,West,Canada,CUST-0512,Transfer,Restaurant,1155.75,Mobile,23.5,12,3560,7599,5,0,0,0,15.0,0,0
FRD-000229,2024-09-24,North,Mexico,CUST-1250,Deposit,Restaurant,1101.78,Tablet,35.3,8,891,780,2,0,1,0,19.7,0,0
FRD-000230,2023-07-25,Central,India,CUST-0772,Withdrawal,Retail,163.07,Tablet,86.7,18,1416,2902,1,1,1,0,29.5,0,0
FRD-000231,2023-03-09,West,Germany,CUST-1330,Deposit,Travel,694.47,Mobile,51.3,20,2078,8266,9,1,0,0,21.6,0,0
FRD-000232,2022-09-27,Central,Germany,CUST-1559,Transfer,Retail,189.91,ATM,85.9,36,3147,6851,3,0,0,0,27.1,0,0
FRD-000233,2024-12-10,South,Japan,CUST-0920,Withdrawal,Retail,486.13,Desktop,55.2,35,2482,2659,2,1,0,1,35.5,0,0
FRD-000234,2022-08-13,North,India,CUST-0002,Transfer,Healthcare,911.42,POS,15.5,45,1633,8807,7,0,0,0,19.0,0,0
FRD-000235,2022-05-16,Central,UK,CUST-0271,Purchase,Gas Station,132.12,Desktop,36.7,31,1647,7042,0,1,1,0,24.2,0,0
FRD-000236,2024-05-13,West,India,CUST-1881,Transfer,Restaurant,283.0,POS,99.9,36,2759,4786,4,1,0,1,44.3,0,0
FRD-000237,2024-01-08,Central,Brazil,CUST-1545,Purchase,Travel,332.25,ATM,86.1,11,3589,988,5,1,0,0,24.2,0,0
FRD-000238,2023-02-06,Central,France,CUST-0602,Payment,Utilities,235.79,POS,64.0,27,518,9540,4,1,0,0,18.8,1,0
FRD-000239,2022-01-21,Central,Australia,CUST-0497,Purchase,Online,974.43,Mobile,31.9,40,3585,6607,4,0,1,0,31.2,0,0
FRD-000240,2022-09-17,Central,India,CUST-0769,Deposit,Restaurant,42.69,Mobile,51.4,47,348,1810,2,0,0,0,19.1,0,0
FRD-000241,2022-01-27,Central,USA,CUST-0652,Refund,Utilities,1581.7,Desktop,86.9,1,4601,2577,3,0,0,0,22.4,0,0
FRD-000242,2022-09-19,East,Mexico,CUST-0273,Transfer,Retail,1238.89,Mobile,92.7,10,1448,8232,9,1,0,0,24.8,0,0
FRD-000243,2022-03-15,West,India,CUST-1730,Withdrawal,Online,227.88,POS,33.9,9,2038,8966,1,1,0,0,10.7,0,0
FRD-000244,2023-03-02,South,Germany,CUST-1567,Payment,Utilities,900.57,Tablet,4.3,9,3098,5825,9,0,0,0,13.8,0,0
FRD-000245,2022-04-14,East,Brazil,CUST-1826,Refund,Online,52.78,Desktop,88.4,2,370,3985,7,0,1,0,29.5,0,0
FRD-000246,2023-07-22,Central,India,CUST-1413,Purchase,Gas Station,1206.28,POS,70.2,8,4353,9770,0,0,0,0,18.7,0,0
FRD-000247,2022-11-02,North,Germany,CUST-0632,Purchase,Travel,684.41,POS,81.6,3,3719,9327,6,1,0,1,37.9,0,0
FRD-000248,2023-03-25,North,Mexico,CUST-0087,Withdrawal,Gas Station,521.86,POS,87.7,22,3975,7150,9,0,1,1,55.3,0,1
FRD-000249,2022-09-26,South,UK,CUST-0721,Transfer,Utilities,291.35,Desktop,35.1,9,4457,1742,5,1,0,0,17.5,0,0
FRD-000250,2022-09-25,East,France,CUST-0727,Transfer,Travel,0.23,Mobile,29.4,26,2708,1647,2,0,1,0,25.2,0,0
FRD-000251,2024-06-17,East,UK,CUST-0456,Deposit,Utilities,675.97,ATM,97.4,18,778,9176,8,1,0,0,25.4,0,0
FRD-000252,2024-10-16,South,France,CUST-1431,Purchase,Entertainment,713.15,POS,38.7,6,258,5921,7,1,0,0,12.6,0,0
FRD-000253,2024-01-06,East,Japan,CUST-1565,Payment,Entertainment,470.09,Mobile,61.9,7,4834,9046,9,0,0,0,24.7,0,0
FRD-000254,2022-09-18,South,Japan,CUST-0871,Withdrawal,Online,177.85,Desktop,63.0,44,1977,7004,1,0,1,0,32.0,0,0
FRD-000255,2022-07-31,West,Canada,CUST-0524,Refund,Travel,51.96,POS,80.1,19,3851,9737,1,1,1,0,32.3,0,0
FRD-000256,2023-05-15,South,Brazil,CUST-1027,Transfer,Utilities,20.54,POS,7.3,4,4688,6064,1,0,0,0,9.7,0,0
FRD-000257,2024-02-03,West,India,CUST-1544,Purchase,Gas Station,68.94,POS,49.6,6,3268,3937,8,0,0,0,19.5,0,0
FRD-000258,2023-02-02,East,Mexico,CUST-0163,Refund,Retail,80.99,Mobile,99.1,10,4263,8427,2,0,0,0,24.8,0,0
FRD-000259,2022-03-26,West,Brazil,CUST-1434,Transfer,Gas Station,160.56,Mobile,23.3,46,3759,7914,6,1,0,1,37.8,0,0
FRD-000260,2022-09-25,South,Mexico,CUST-1092,Transfer,Restaurant,718.13,Mobile,83.9,40,3293,8509,2,0,1,0,37.0,0,0
FRD-000261,2024-10-27,North,USA,CUST-1670,Withdrawal,Healthcare,186.74,ATM,17.2,39,2414,383,3,1,0,0,16.3,0,0
FRD-000262,2022-07-11,Central,India,CUST-0901,Payment,Online,3395.55,POS,89.1,17,4605,8820,8,1,0,0,29.7,0,0
FRD-000263,2024-05-05,South,Australia,CUST-1618,Payment,Online,102.07,POS,48.9,27,930,170,1,0,0,0,14.9,0,0
FRD-000264,2023-11-19,Central,India,CUST-0753,Payment,Entertainment,959.09,Tablet,30.4,23,3803,6144,6,0,0,1,34.4,0,0
FRD-000265,2022-04-07,West,France,CUST-1596,Purchase,Utilities,129.09,Mobile,10.1,10,1244,8896,6,0,0,0,9.9,0,0
FRD-000266,2024-04-13,North,Germany,CUST-1929,Withdrawal,Online,194.47,Tablet,62.9,38,3126,4222,1,0,0,0,22.5,0,0
FRD-000267,2023-06-04,South,France,CUST-0571,Deposit,Retail,140.97,ATM,22.3,10,4078,2911,1,1,0,0,12.2,0,0
FRD-000268,2024-03-21,West,Germany,CUST-1392,Transfer,Online,475.84,ATM,75.0,14,1945,6927,6,0,0,0,21.5,1,0
FRD-000269,2023-02-08,East,Mexico,CUST-0034,Deposit,Online,695.1,Desktop,26.7,15,973,8464,0,0,0,0,8.5,0,0
FRD-000270,2022-01-06,East,Japan,CUST-1989,Payment,Utilities,18.79,ATM,31.5,35,2288,3823,0,0,0,0,15.2,0,0
FRD-000271,2022-04-28,South,Canada,CUST-0498,Purchase,Entertainment,293.46,Mobile,91.7,17,3902,1140,3,1,1,1,50.3,0,1
FRD-000272,2023-12-07,East,Canada,CUST-1790,Transfer,Online,548.2,Desktop,77.4,24,4936,132,5,0,0,0,27.6,1,0
FRD-000273,2023-04-18,East,Brazil,CUST-0820,Transfer,Utilities,77.79,ATM,31.1,5,1324,4099,6,1,0,0,12.2,0,0
FRD-000274,2024-06-20,West,Australia,CUST-1694,Withdrawal,Restaurant,475.88,ATM,90.1,44,3177,790,2,0,1,0,38.6,0,0
FRD-000275,2024-07-24,Central,Brazil,CUST-1438,Purchase,Retail,217.01,ATM,34.1,10,4217,2277,7,0,0,0,18.7,0,0
FRD-000276,2024-07-30,West,Australia,CUST-0558,Transfer,Entertainment,16.67,ATM,67.5,41,3183,8095,7,0,0,0,28.3,0,0
FRD-000277,2023-12-30,West,Canada,CUST-1722,Deposit,Online,1736.05,Desktop,63.7,17,3919,683,2,0,1,0,30.3,0,0
FRD-000278,2024-03-25,North,USA,CUST-1797,Transfer,Gas Station,835.02,ATM,96.1,28,3657,7943,5,1,0,0,29.3,0,0
FRD-000279,2022-07-16,North,Australia,CUST-1841,Refund,Restaurant,31.66,POS,91.4,40,666,2158,4,0,0,1,40.7,0,0
FRD-000280,2023-04-05,South,India,CUST-1045,Withdrawal,Online,313.88,Tablet,32.5,42,4967,2344,6,0,1,0,35.2,0,0
FRD-000281,2022-09-28,North,Canada,CUST-1120,Withdrawal,Healthcare,804.99,Desktop,78.9,28,2968,6007,2,0,0,0,23.4,0,0
FRD-000282,2022-05-26,Central,Japan,CUST-0301,Purchase,Utilities,1667.84,ATM,9.5,40,4656,4015,6,0,1,0,30.9,0,0
FRD-000283,2022-02-16,South,Japan,CUST-0244,Withdrawal,Retail,302.14,ATM,10.4,31,2420,657,2,0,0,0,12.9,0,0
FRD-000284,2022-11-28,East,UK,CUST-0722,Withdrawal,Gas Station,1176.45,ATM,75.1,1,1215,5283,8,0,0,0,19.3,1,0
FRD-000285,2022-07-03,East,USA,CUST-1791,Deposit,Retail,542.06,Tablet,49.9,18,3322,448,3,0,0,0,18.3,0,0
FRD-000286,2024-05-01,West,Japan,CUST-1469,Withdrawal,Retail,62.61,Mobile,44.6,22,245,1799,5,1,0,1,30.2,0,0
FRD-000287,2022-06-01,West,Germany,CUST-1168,Refund,Restaurant,879.8,Tablet,91.2,15,1843,8427,1,0,0,0,20.2,0,0
FRD-000288,2024-08-19,South,USA,CUST-0926,Purchase,Healthcare,726.43,Tablet,28.5,30,3968,2106,0,1,0,0,16.2,0,0
FRD-000289,2023-09-04,South,UK,CUST-1021,Transfer,Retail,199.77,POS,96.2,40,3920,8159,0,0,1,0,38.3,0,0
FRD-000290,2024-02-14,West,Canada,CUST-0510,Withdrawal,Entertainment,1239.15,POS,18.2,19,4591,1904,6,1,1,0,27.9,0,0
FRD-000291,2022-03-25,West,USA,CUST-1061,Refund,Retail,123.52,POS,23.2,32,3617,4217,3,0,0,0,17.6,0,0
FRD-000292,2022-11-22,South,Canada,CUST-0757,Withdrawal,Healthcare,606.77,Mobile,25.8,34,1457,2559,3,0,0,0,15.1,0,0
FRD-000293,2024-12-23,Central,Brazil,CUST-0567,Payment,Healthcare,681.43,Desktop,50.1,30,1664,3981,8,0,0,0,22.0,0,0
FRD-000294,2023-03-23,North,UK,CUST-1924,Purchase,Healthcare,176.1,Tablet,18.4,24,1934,2255,6,1,0,0,15.0,0,0
FRD-000295,2022-09-02,North,Canada,CUST-1459,Transfer,Restaurant,206.03,POS,50.8,28,2954,10002,5,1,1,0,31.4,0,0
FRD-000296,2022-03-01,East,Germany,CUST-0820,Payment,Entertainment,1286.8,Tablet,56.0,7,4217,2969,5,1,1,0,29.9,0,0
FRD-000297,2023-06-24,South,USA,CUST-0842,Payment,Travel,431.46,ATM,28.2,26,3983,8633,7,0,0,0,20.7,0,0
FRD-000298,2023-05-23,South,Australia,CUST-0312,Refund,Utilities,85.91,Desktop,87.8,32,4050,5989,5,0,0,0,29.4,0,0
FRD-000299,2023-07-20,Central,Brazil,CUST-0405,Deposit,Healthcare,113.39,Tablet,0.5,31,2417,1850,0,0,0,0,9.9,0,0
FRD-000300,2022-05-17,North,Canada,CUST-1968,Deposit,Travel,58.53,POS,41.4,34,3853,6174,1,0,0,0,19.5,0,0
FRD-000301,2024-03-03,Central,Australia,CUST-0261,Deposit,Online,51.21,Mobile,90.3,22,129,9248,0,1,0,0,18.1,0,0
FRD-000302,2024-03-13,Central,Mexico,CUST-0473,Withdrawal,Utilities,338.97,POS,43.5,23,328,4326,0,0,1,0,21.6,0,0
FRD-000303,2022-11-29,North,Germany,CUST-0877,Transfer,Entertainment,573.28,ATM,37.0,37,3545,4208,8,0,1,0,34.3,0,0
FRD-000304,2022-11-05,North,Brazil,CUST-0079,Deposit,Restaurant,1363.25,ATM,3.5,1,4159,6383,0,0,0,0,7.0,0,0
FRD-000305,2022-06-16,Central,Canada,CUST-0781,Withdrawal,Restaurant,45.39,Tablet,43.5,21,4158,8111,1,1,0,0,17.7,0,0
FRD-000306,2023-02-20,West,USA,CUST-0826,Transfer,Restaurant,222.02,POS,15.9,47,4584,4720,5,0,0,0,22.4,0,0
FRD-000307,2022-08-31,West,USA,CUST-1653,Transfer,Travel,310.05,ATM,93.2,16,2982,2488,8,0,0,0,27.7,0,0
FRD-000308,2024-05-09,East,UK,CUST-0950,Purchase,Gas Station,537.5,Tablet,88.5,44,2098,1457,1,1,1,0,36.0,0,0
FRD-000309,2024-09-24,North,Mexico,CUST-1238,Transfer,Travel,482.04,ATM,88.4,23,1674,8929,6,1,0,0,24.9,0,0
FRD-000310,2022-01-29,South,Japan,CUST-1589,Deposit,Gas Station,231.28,Mobile,38.3,46,2706,6028,5,0,1,0,32.8,0,0
FRD-000311,2024-10-23,Central,France,CUST-1280,Purchase,Entertainment,213.75,ATM,53.8,23,1398,5205,2,1,0,1,31.3,0,0
FRD-000312,2022-04-25,West,Australia,CUST-1987,Refund,Retail,633.27,POS,26.3,27,390,9178,2,1,0,0,11.4,0,0
FRD-000313,2024-01-22,West,UK,CUST-1084,Deposit,Entertainment,0.06,Tablet,44.8,30,1351,8213,2,1,0,0,16.2,0,0
FRD-000314,2024-04-11,North,Germany,CUST-0836,Refund,Utilities,404.55,POS,38.3,43,2638,963,9,0,0,0,25.1,0,0
FRD-000315,2024-01-25,Central,Australia,CUST-0582,Deposit,Restaurant,458.83,Tablet,33.0,37,4181,3049,2,0,0,1,35.1,0,0
FRD-000316,2024-05-05,East,Germany,CUST-1199,Payment,Online,437.86,POS,83.6,44,4720,2009,1,0,0,0,29.2,0,0
FRD-000317,2024-03-16,South,Brazil,CUST-0151,Refund,Restaurant,101.68,ATM,58.5,18,3436,331,7,0,1,0,32.8,0,0
FRD-000318,2024-08-01,West,India,CUST-0265,Refund,Online,80.87,Tablet,88.2,5,4914,8507,9,0,1,0,38.4,0,0
FRD-000319,2022-03-25,South,Germany,CUST-0764,Deposit,Online,465.69,Mobile,96.4,43,2810,5858,4,0,0,0,30.3,0,0
FRD-000320,2024-02-24,South,Canada,CUST-1191,Withdrawal,Entertainment,556.66,ATM,7.8,7,4681,9255,8,0,0,0,15.6,0,0
FRD-000321,2023-04-24,East,UK,CUST-0636,Deposit,Entertainment,556.96,POS,17.4,15,1274,6046,4,1,0,1,25.5,0,0
FRD-000322,2024-03-17,South,Mexico,CUST-1162,Purchase,Healthcare,470.83,POS,90.1,39,1710,5419,8,0,0,0,29.9,0,0
FRD-000323,2022-11-10,North,Japan,CUST-1673,Deposit,Healthcare,124.35,Desktop,97.7,30,2043,745,0,0,0,0,23.7,0,0
FRD-000324,2022-06-22,East,UK,CUST-0993,Purchase,Gas Station,198.59,Desktop,71.1,39,622,1628,0,0,0,1,34.4,0,0
FRD-000325,2024-11-14,Central,India,CUST-1983,Withdrawal,Healthcare,50.9,Desktop,58.0,7,296,7934,7,0,0,0,15.8,0,0
FRD-000326,2024-03-17,South,Japan,CUST-1867,Deposit,Utilities,1066.25,Desktop,84.5,16,1583,1095,8,0,1,0,34.2,0,0
FRD-000327,2024-01-12,East,France,CUST-1752,Purchase,Travel,1572.21,Tablet,69.0,6,2408,2291,8,0,0,0,21.2,0,0
FRD-000328,2024-01-11,North,UK,CUST-1818,Refund,Restaurant,96.54,Desktop,95.5,43,4943,10023,9,1,0,0,37.1,0,0
FRD-000329,2022-05-04,North,Australia,CUST-1366,Refund,Entertainment,84.94,ATM,21.6,12,1828,8389,0,0,0,1,23.4,1,0
FRD-000330,2023-09-13,South,India,CUST-1854,Purchase,Retail,550.7,Desktop,64.3,42,4231,1544,5,0,1,1,53.1,0,1
FRD-000331,2023-08-11,South,Mexico,CUST-0357,Refund,Restaurant,643.08,Mobile,50.8,7,3202,6945,5,0,1,0,27.6,0,0
FRD-000332,2023-06-06,Central,UK,CUST-0277,Deposit,Online,501.86,ATM,16.8,38,3860,5867,1,1,0,0,16.7,0,0
FRD-000333,2023-09-08,North,Mexico,CUST-1533,Refund,Utilities,899.34,POS,23.6,45,3308,9308,9,0,0,1,39.3,1,0
FRD-000334,2022-03-16,Central,USA,CUST-0104,Payment,Entertainment,68.98,Tablet,53.8,1,4566,3287,9,0,0,0,21.9,0,0
FRD-000335,2024-06-22,East,Germany,CUST-1949,Deposit,Entertainment,1067.69,Desktop,1.2,45,4245,2383,4,0,0,0,18.5,0,0
FRD-000336,2024-06-02,East,UK,CUST-0526,Payment,Utilities,863.51,Tablet,40.0,3,209,5931,6,0,1,0,21.4,0,0
FRD-000337,2024-03-12,South,India,CUST-0381,Payment,Travel,278.62,Mobile,49.8,9,3634,3808,5,1,1,0,28.5,0,0
FRD-000338,2023-02-07,Central,Japan,CUST-1239,Purchase,Entertainment,214.5,POS,9.4,49,3196,8339,7,0,0,0,21.3,0,0
FRD-000339,2023-09-20,West,Germany,CUST-1075,Deposit,Gas Station,450.6,Mobile,93.3,14,2968,283,7,1,0,1,41.5,0,0
FRD-000340,2023-01-22,West,Germany,CUST-0793,Payment,Travel,342.51,POS,30.0,12,2382,216,3,0,0,0,12.7,0,0
FRD-000341,2023-04-06,North,USA,CUST-0378,Refund,Retail,1067.07,ATM,31.0,43,3811,270,4,0,0,0,22.0,0,0
FRD-000342,2024-05-03,West,India,CUST-0340,Deposit,Travel,39.31,ATM,50.1,6,1901,3144,1,0,0,0,12.3,0,0
FRD-000343,2023-12-06,South,Japan,CUST-1969,Transfer,Healthcare,395.7,Desktop,95.4,14,3547,998,1,0,0,0,23.2,0,0
FRD-000344,2022-01-18,South,USA,CUST-0842,Transfer,Gas Station,679.39,Desktop,71.0,49,198,8921,7,0,0,0,26.0,0,0
FRD-000345,2023-09-12,North,USA,CUST-1155,Deposit,Utilities,216.08,ATM,65.0,47,175,1115,9,1,1,0,36.2,0,0
FRD-000346,2024-02-11,West,Japan,CUST-1270,Deposit,Online,457.52,Mobile,96.3,8,2276,8508,2,0,0,0,21.0,0,0
FRD-000347,2022-12-09,Central,USA,CUST-0264,Transfer,Healthcare,114.21,Tablet,35.8,33,625,9935,8,0,0,0,18.9,0,0
FRD-000348,2024-07-18,Central,Brazil,CUST-0023,Payment,Healthcare,751.12,POS,17.4,13,3188,2279,7,1,0,1,30.2,0,0
FRD-000349,2023-01-24,Central,Canada,CUST-0787,Transfer,Travel,157.19,POS,62.6,31,1034,2033,3,0,0,0,19.4,0,0
FRD-000350,2022-09-23,South,India,CUST-0854,Withdrawal,Online,1949.48,Tablet,48.3,1,3589,3444,3,0,0,0,15.1,0,0
FRD-000351,2022-12-12,West,UK,CUST-0816,Purchase,Healthcare,43.44,Mobile,0.7,11,2287,8999,1,0,0,0,6.5,0,0
FRD-000352,2024-02-29,East,Japan,CUST-0149,Payment,Entertainment,133.14,POS,48.6,39,1703,9618,0,1,0,1,32.6,0,0
FRD-000353,2022-10-03,Central,USA,CUST-1980,Purchase,Restaurant,33.1,ATM,85.3,31,879,7850,0,0,0,0,20.3,0,0
FRD-000354,2024-06-07,West,India,CUST-0930,Payment,Gas Station,2051.79,ATM,26.2,42,3146,4376,1,0,1,0,27.8,0,0
FRD-000355,2022-08-29,South,Mexico,CUST-1943,Refund,Gas Station,43.08,Tablet,48.6,36,2872,9108,1,0,1,0,29.5,0,0
FRD-000356,2022-07-01,West,Mexico,CUST-1908,Deposit,Restaurant,229.82,Desktop,10.0,42,4710,4458,3,0,0,0,19.2,0,0
FRD-000357,2023-08-29,East,Germany,CUST-1166,Purchase,Retail,182.68,POS,50.8,22,3205,2513,0,1,0,0,16.8,0,0
FRD-000358,2022-10-28,East,USA,CUST-1195,Transfer,Healthcare,169.52,Desktop,75.2,16,4096,4417,3,0,0,0,22.9,0,0
FRD-000359,2023-06-08,North,Japan,CUST-0836,Deposit,Retail,1701.71,POS,14.6,12,3211,1089,6,0,0,0,13.9,0,0
FRD-000360,2023-03-20,South,Australia,CUST-0363,Payment,Retail,1040.38,POS,17.8,40,4656,4333,3,1,1,0,29.9,0,0
FRD-000361,2024-04-21,West,France,CUST-0388,Withdrawal,Online,197.0,Desktop,34.2,35,4686,5760,1,1,0,0,19.9,0,0
FRD-000362,2022-10-09,Central,USA,CUST-1828,Withdrawal,Utilities,561.93,ATM,67.4,3,574,7942,9,0,0,0,18.3,0,0
FRD-000363,2023-12-05,West,Japan,CUST-0707,Refund,Gas Station,77.44,Tablet,15.3,7,662,9179,8,0,0,0,10.7,0,0
FRD-000364,2023-10-19,East,Australia,CUST-0773,Refund,Travel,400.46,Tablet,42.0,32,4842,1369,4,0,0,1,38.0,1,0
FRD-000365,2023-06-30,North,Germany,CUST-1250,Refund,Travel,999.91,Tablet,60.2,10,1424,9128,7,0,0,0,18.4,0,0
FRD-000366,2022-11-06,East,Canada,CUST-1209,Payment,Entertainment,1345.22,POS,26.1,13,4354,542,6,0,0,0,17.5,0,0
FRD-000367,2022-07-27,South,Mexico,CUST-1861,Deposit,Restaurant,252.7,POS,39.5,44,2906,8016,9,0,1,0,35.8,0,0
FRD-000368,2024-11-20,South,France,CUST-1823,Deposit,Gas Station,142.53,Mobile,95.2,15,3835,2750,7,0,0,0,28.3,0,0
FRD-000369,2024-11-17,Central,Canada,CUST-1942,Transfer,Entertainment,128.61,POS,87.0,24,2184,8834,1,0,0,0,21.9,0,0
FRD-000370,2022-03-22,East,UK,CUST-1231,Withdrawal,Retail,507.57,Mobile,48.0,24,642,5622,4,0,1,0,26.0,0,0
FRD-000371,2024-12-29,West,Mexico,CUST-1347,Purchase,Utilities,246.55,POS,75.5,7,1913,7194,5,0,0,0,19.3,0,0
FRD-000372,2024-10-06,South,Germany,CUST-1682,Deposit,Entertainment,132.13,Desktop,27.8,20,4196,3423,4,0,1,0,27.5,0,0
FRD-000373,2022-07-20,North,Brazil,CUST-0317,Transfer,Entertainment,478.72,Tablet,3.4,11,1080,5832,7,0,0,0,9.6,0,0
FRD-000374,2024-04-14,Central,Japan,CUST-1205,Withdrawal,Online,497.85,Mobile,79.7,18,3969,3334,8,0,0,0,27.5,0,0
FRD-000375,2022-10-30,West,Brazil,CUST-1874,Transfer,Entertainment,36.87,Tablet,60.5,19,3767,6933,4,0,0,0,21.5,0,0
FRD-000376,2023-05-07,West,UK,CUST-1510,Purchase,Retail,1880.47,Tablet,69.0,22,3044,1251,7,0,0,0,24.6,0,0
FRD-000377,2023-09-30,North,Brazil,CUST-1236,Transfer,Healthcare,301.48,Tablet,24.6,47,2279,702,8,0,0,0,22.5,0,0
FRD-000378,2022-06-23,West,Mexico,CUST-1621,Transfer,Gas Station,815.23,POS,45.4,48,4894,5583,2,0,0,0,25.3,0,0
