transaction_id,date,region,country,customer_id,customer_segment,product,sales_channel,quantity,unit_price,discount_percent,customer_lifetime_value,recency_days,frequency,monetary_value,satisfaction_score,nps_score,revenue,cost,profit,profit_margin
TXN-000153,2023-02-16,North,France,CUST-0901,SMB,Product A,Partner,48,3738.84,15,2596.78,349,6,12726.22,1.5,-99,152544.67,74256.71,78287.96,51.32
TXN-000154,2023-10-01,North,Canada,CUST-0150,Startup,Product D,Partner,27,3249.0,25,11009.92,286,9,18587.49,3.5,-58,65792.25,31868.99,33923.259999999995,51.56
TXN-000155,2024-03-28,East,Brazil,CUST-0745,SMB,Basic Plan,Partner,36,4620.28,0,34816.22,84,28,21057.79,1.8,-61,166330.08,115551.33,50778.749999999985,30.53
TXN-000156,2024-02-04,North,Canada,CUST-0031,SMB,Product C,Retail,1,886.32,0,41380.24,175,10,4613.76,2.8,95,886.32,389.8,496.52000000000004,56.02
TXN-000157,2024-06-16,West,Mexico,CUST-0784,Startup,Product D,Direct,1,3769.3,15,40466.28,170,35,5665.22,1.5,-97,3203.9,2062.38,1141.52,35.63
TXN-000158,2024-11-25,Central,Australia,CUST-0327,SMB,Product A,Partner,22,464.03,5,39360.87,290,7,21569.79,3.7,-26,9698.23,4678.1,5020.129999999999,51.76
TXN-000159,2024-07-13,North,Brazil,CUST-0902,Startup,Premium Plan,Partner,15,2848.2,0,6925.09,4,25,12186.57,2.6,73,42723.0,28119.46,14603.54,34.18
TXN-000160,2022-09-05,East,Australia,CUST-0997,Enterprise,Enterprise Suite,Retail,20,2781.88,0,20163.26,287,30,11365.33,3.3,4,55637.6,30396.23,25241.37,45.37
TXN-000161,2023-05-23,East,Germany,CUST-0424,Startup,Premium Plan,Retail,3,1972.51,0,49244.86,307,43,12403.47,3.1,47,5917.53,2797.09,3120.4399999999996,52.73
TXN-000162,2023-04-06,North,Germany,CUST-0985,SMB,Premium Plan,Online,14,4230.63,5,49449.93,50,26,4415.99,3.8,21,56267.38,34487.4,21779.979999999996,38.71
TXN-000163,2022-05-12,Central,Australia,CUST-0422,Enterprise,Product E,Online,9,71.63,0,30320.16,270,44,15728.15,4.6,-87,644.67,420.63,224.03999999999996,34.75
TXN-000164,2023-11-24,North,Germany,CUST-0311,Enterprise,Product D,Direct,19,2624.89,25,35608.73,8,12,20218.54,2.1,-2,37404.68,20237.49,17167.19,45.9
TXN-000165,2022-02-13,East,Brazil,CUST-0454,Individual,Basic Plan,Direct,40,1124.91,0,47588.55,357,13,20942.82,3.4,8,44996.4,27636.64,17359.760000000002,38.58
TXN-000166,2023-04-17,South,India,CUST-0764,Individual,Product A,Direct,34,3730.32,25,22771.43,69,40,856.42,3.3,41,95123.16,43231.08,51892.08,54.55
TXN-000167,2023-03-28,West,USA,CUST-0957,SMB,Basic Plan,Direct,4,263.18,15,7274.91,139,4,17908.21,2.3,76,894.81,609.62,285.18999999999994,31.87
TXN-000168,2022-01-15,East,Germany,CUST-0842,Individual,Product A,Partner,33,4166.2,5,33612.97,248,1,2371.49,3.0,30,130610.37,56023.34,74587.03,57.11
TXN-000169,2022-05-26,North,Germany,CUST-0916,Startup,Product B,Retail,43,4198.56,10,48025.06,29,6,24175.04,1.2,-80,162484.27,75812.76,86671.51,53.34
TXN-000170,2022-05-01,West,Canada,CUST-0653,Government,Enterprise Suite,Online,37,4172.69,10,35011.7,183,2,12107.8,2.7,-40,138950.58,67600.56,71350.01999999999,51.35
TXN-000171,2023-04-14,North,Australia,CUST-0956,SMB,Product B,Partner,2,805.21,0,40264.4,213,46,19407.84,2.1,-99,1610.42,717.97,892.45,55.42
TXN-000172,2022-05-19,North,UK,CUST-0757,Startup,Premium Plan,Retail,27,3170.51,0,21426.07,320,27,15584.26,4.5,48,85603.77,44685.52,40918.25000000001,47.8
TXN-000173,2022-03-06,South,Japan,CUST-0281,Enterprise,Enterprise Suite,Retail,45,121.12,5,5274.93,305,18,23803.22,2.4,-91,5177.88,2782.18,2395.7000000000003,46.27
TXN-000174,2023-11-08,West,France,CUST-0156,SMB,Product E,Partner,17,4247.41,10,8859.66,19,42,24344.08,1.8,-10,64985.37,36104.36,28881.010000000002,44.44
TXN-000175,2022-05-26,West,Germany,CUST-0798,Government,Product B,Partner,49,3628.73,5,49141.41,226,29,7044.1,3.1,17,168917.38,69634.48,99282.90000000001,58.78
TXN-000176,2024-11-18,South,France,CUST-0193,Startup,Product E,Online,31,2679.21,5,24912.62,230,33,12123.44,4.2,46,78902.73,36747.51,42155.219999999994,53.43
TXN-000177,2023-05-03,East,Brazil,CUST-0110,SMB,Basic Plan,Direct,41,3666.43,5,1095.02,339,3,12655.59,2.4,80,142807.45,91729.36,51078.09000000001,35.77
TXN-000178,2023-07-25,North,UK,CUST-0135,Enterprise,Premium Plan,Direct,6,516.9,5,47790.68,96,20,4524.67,4.4,-25,2946.33,1895.02,1051.31,35.68
TXN-000179,2024-09-21,Central,Japan,CUST-0190,Startup,Product C,Online,31,2666.85,5,25140.11,115,4,22608.05,2.3,76,78538.73,39190.99,39347.74,50.1
TXN-000180,2023-03-15,North,Australia,CUST-0027,Startup,Product C,Online,3,1491.82,5,41895.29,359,18,8805.2,3.9,-21,4251.69,2288.91,1962.7799999999997,46.16
TXN-000181,2022-09-28,North,USA,CUST-0781,SMB,Enterprise Suite,Direct,40,4864.47,20,27648.68,180,8,2277.67,1.5,-93,155663.04,70832.27,84830.77,54.5
TXN-000182,2024-08-26,East,Japan,CUST-0627,Government,Enterprise Suite,Partner,3,4292.73,10,5534.26,78,22,3947.87,1.2,84,11590.37,7494.82,4095.550000000001,35.34
TXN-000183,2023-05-13,North,Japan,CUST-0632,Enterprise,Product B,Direct,33,3679.71,10,30970.69,327,41,12881.27,4.0,0,109287.39,75081.0,34206.39,31.3
TXN-000184,2024-08-26,South,USA,CUST-0274,SMB,Product C,Retail,13,4672.05,5,49871.31,276,22,22053.96,2.5,-12,57699.82,28123.23,29576.59,51.26
TXN-000185,2024-04-13,South,India,CUST-0621,Individual,Product D,Retail,21,1766.87,10,2219.52,352,19,15742.64,2.6,51,33393.84,21191.11,12202.729999999996,36.54
TXN-000186,2023-01-25,West,Australia,CUST-0581,SMB,Product D,Online,37,4509.36,5,42168.81,182,28,5449.3,3.3,-54,158504.0,80158.13,78345.87,49.43
TXN-000187,2022-07-13,Central,Canada,CUST-0628,SMB,Basic Plan,Direct,16,1659.93,0,12156.3,95,2,7490.39,4.9,-19,26558.88,10644.54,15914.34,59.92
TXN-000188,2022-07-18,North,France,CUST-0237,Startup,Product D,Direct,21,3677.34,25,19996.38,86,9,24403.02,1.7,48,57918.1,33587.77,24330.33,42.01
TXN-000189,2024-06-01,North,Germany,CUST-0611,Individual,Basic Plan,Retail,48,3695.26,0,18949.12,95,35,1415.94,2.2,23,177372.48,92787.02,84585.46,47.69
TXN-000190,2023-12-27,East,Japan,CUST-0238,Enterprise,Product C,Direct,44,140.83,0,44990.46,335,22,24859.02,3.6,-93,6196.52,3888.51,2308.01,37.25
TXN-000191,2024-05-17,South,Brazil,CUST-0237,Individual,Product D,Online,13,1837.25,0,25472.07,145,26,22655.86,3.8,46,23884.25,14918.8,8965.45,37.54
TXN-000192,2024-04-21,Central,USA,CUST-0704,Individual,Product E,Online,4,146.19,0,22635.13,248,34,16994.23,3.8,-71,584.76,399.86,184.89999999999998,31.62
TXN-000193,2024-08-14,West,France,CUST-0027,SMB,Product A,Retail,31,4985.61,15,40992.24,181,7,23585.74,3.4,-10,131370.82,69803.32,61567.5,46.87
TXN-000194,2022-04-21,South,UK,CUST-0368,Startup,Enterprise Suite,Direct,9,654.87,5,2920.9,293,30,3896.45,3.4,53,5599.14,3050.15,2548.9900000000002,45.52
TXN-000195,2022-07-21,West,USA,CUST-0082,SMB,Premium Plan,Direct,48,2736.91,15,4779.59,19,49,23570.48,1.6,47,111665.93,58079.86,53586.06999999999,47.99
TXN-000196,2022-05-05,East,UK,CUST-0705,SMB,Product B,Retail,33,3963.25,0,1573.6,138,25,5393.12,4.3,15,130787.25,63965.65,66821.6,51.09
TXN-000197,2024-04-04,East,Australia,CUST-0799,Individual,Basic Plan,Partner,37,1046.25,0,34555.15,44,49,13700.7,1.0,4,38711.25,22892.0,15819.25,40.86
TXN-000198,2023-11-26,North,Japan,CUST-0489,Government,Product E,Partner,37,2451.01,0,26518.0,226,9,12270.17,2.7,-23,90687.37,58802.69,31884.679999999993,35.16
TXN-000199,2022-08-12,Central,Brazil,CUST-0138,Enterprise,Product D,Direct,24,3056.77,10,43863.1,345,27,12860.21,1.9,100,66026.23,29536.39,36489.84,55.27
TXN-000200,2023-05-25,West,Germany,CUST-0515,SMB,Premium Plan,Online,25,843.01,15,25177.38,37,1,6757.76,1.4,72,17913.96,12442.17,5471.789999999999,30.54
TXN-000201,2023-01-28,South,UK,CUST-0867,SMB,Premium Plan,Partner,41,3903.85,5,11480.07,314,33,19537.9,2.3,-37,152054.96,92014.87,60040.09,39.49
TXN-000202,2023-01-25,East,France,CUST-0620,SMB,Product A,Direct,29,1531.72,0,40354.79,220,8,18590.32,3.6,-71,44419.88,28163.68,16256.199999999997,36.6
TXN-000203,2024-07-07,North,India,CUST-0481,SMB,Product B,Partner,40,1094.56,25,15069.03,128,49,23853.73,3.0,80,32836.8,22974.48,9862.320000000003,30.03
TXN-000204,2022-10-15,North,Australia,CUST-0730,Enterprise,Product E,Retail,47,2813.53,0,46816.64,143,32,12724.08,4.5,77,132235.91,72889.68,59346.23000000001,44.88
TXN-000205,2024-05-14,West,India,CUST-0666,Startup,Product B,Partner,36,2081.05,5,12895.98,183,40,13747.49,3.4,89,71171.91,29990.94,41180.97,57.86
TXN-000206,2023-01-11,East,Australia,CUST-0383,SMB,Basic Plan,Partner,15,4605.42,5,8802.17,43,19,22593.99,2.0,69,65627.24,41810.3,23816.940000000002,36.29
TXN-000207,2023-07-25,Central,Canada,CUST-0189,SMB,Basic Plan,Retail,45,4406.31,0,24919.54,210,36,22994.05,3.1,55,198283.95,131111.26,67172.69,33.88
TXN-000208,2024-08-05,East,France,CUST-0873,Individual,Enterprise Suite,Online,18,2442.59,0,3000.5,48,45,16273.46,1.9,-43,43966.62,19728.66,24237.960000000003,55.13
TXN-000209,2023-05-27,West,India,CUST-0397,Individual,Product C,Direct,20,1828.36,0,2302.38,312,22,20527.84,1.7,-70,36567.2,14891.67,21675.53,59.28
TXN-000210,2022-06-04,West,Brazil,CUST-0504,SMB,Basic Plan,Online,5,1661.31,20,25052.72,220,39,12677.98,4.8,-11,6645.24,2928.87,3716.37,55.93
TXN-000211,2024-06-26,East,Japan,CUST-0486,SMB,Product D,Online,18,1374.44,10,11147.79,196,26,9766.07,2.9,-1,22265.93,11070.4,11195.53,50.28
TXN-000212,2022-07-20,West,USA,CUST-0141,Startup,Premium Plan,Partner,40,2745.51,15,962.96,172,3,21615.3,3.6,27,93347.34,63222.69,30124.649999999994,32.27
TXN-000213,2022-04-14,East,Germany,CUST-0168,SMB,Product E,Direct,1,4034.64,5,15154.82,237,46,19454.07,4.5,-42,3832.91,1536.0,2296.91,59.93
TXN-000214,2022-01-31,South,Japan,CUST-0198,SMB,Product E,Partner,19,1588.25,5,24129.68,175,9,6136.05,2.3,10,28667.91,18380.13,10287.779999999999,35.89
TXN-000215,2022-07-11,East,Japan,CUST-0232,Startup,Product A,Retail,23,990.97,10,20017.29,32,35,1286.36,4.2,15,20513.08,13465.94,7047.140000000001,34.35
TXN-000216,2023-04-30,East,Australia,CUST-0034,Enterprise,Premium Plan,Online,26,2403.64,20,7205.74,224,7,14183.44,4.2,-89,49995.71,32163.03,17832.68,35.67
TXN-000217,2022-12-07,West,Brazil,CUST-0419,Enterprise,Product A,Online,49,391.72,0,29193.9,54,15,21056.25,4.3,-56,19194.28,8151.13,11043.149999999998,57.53
TXN-000218,2024-04-12,West,Australia,CUST-0783,Enterprise,Product A,Retail,29,3521.33,0,35661.48,186,4,6255.32,1.8,-35,102118.57,61654.8,40463.770000000004,39.62
TXN-000219,2024-09-21,North,Mexico,CUST-0993,SMB,Premium Plan,Direct,34,2615.87,10,33939.19,234,37,19208.15,4.9,3,80045.62,54924.99,25120.629999999997,31.38
TXN-000220,2024-09-12,North,UK,CUST-0016,Enterprise,Product B,Online,19,2507.06,25,19991.22,317,28,10408.78,2.1,95,35725.6,15580.25,20145.35,56.39
TXN-000221,2023-03-14,South,Germany,CUST-0948,Government,Product D,Online,48,1537.2,25,7311.01,231,9,8459.14,4.1,59,55339.2,22661.65,32677.549999999996,59.05
TXN-000222,2024-04-01,North,UK,CUST-0277,SMB,Product B,Direct,18,4528.13,10,25224.6,110,35,4403.13,1.6,68,73355.71,48568.65,24787.060000000005,33.79
TXN-000223,2022-05-01,East,USA,CUST-0974,Enterprise,Product D,Partner,2,497.91,0,44576.37,100,48,23363.91,4.7,-3,995.82,591.0,404.82000000000005,40.65
TXN-000224,2022-12-04,West,Mexico,CUST-0423,SMB,Product E,Retail,27,4355.63,0,23701.78,200,48,5719.88,2.7,82,117602.01,69847.44,47754.56999999999,40.61
TXN-000225,2024-02-16,North,France,CUST-0228,Individual,Basic Plan,Direct,6,1914.69,20,10186.21,211,25,7051.8,3.7,-32,9190.51,6335.29,2855.2200000000003,31.07
TXN-000226,2022-01-05,North,USA,CUST-0761,Startup,Basic Plan,Retail,39,4409.09,5,5106.14,221,9,8354.05,4.4,-96,163356.78,103066.64,60290.14,36.91
TXN-000227,2024-03-10,South,USA,CUST-0688,SMB,Product B,Retail,6,3657.37,0,47224.37,325,33,7188.08,2.1,-38,21944.22,11394.17,10550.050000000001,48.08
TXN-000228,2023-06-28,South,Canada,CUST-0208,Individual,Product B,Online,6,565.65,20,37278.97,150,17,4156.35,2.6,-97,2715.12,1441.06,1274.06,46.92
TXN-000229,2024-07-20,East,Germany,CUST-0776,SMB,Product B,Direct,31,4166.1,0,15991.87,163,12,8925.81,2.3,14,129149.1,57265.73,71883.37,55.66
TXN-000230,2023-08-08,West,Australia,CUST-0210,SMB,Product C,Retail,41,3426.78,10,15119.94,143,9,11847.14,2.1,-60,126448.18,62113.24,64334.939999999995,50.88
TXN-000231,2024-05-16,South,Brazil,CUST-0068,SMB,Enterprise Suite,Partner,40,209.89,10,44813.32,258,5,13839.14,3.0,39,7556.04,4032.06,3523.98,46.64
TXN-000232,2024-09-23,North,UK,CUST-0182,SMB,Premium Plan,Retail,30,711.83,0,9289.63,245,47,3996.84,3.2,64,21354.9,10214.6,11140.300000000001,52.17
TXN-000233,2022-11-14,West,USA,CUST-0950,SMB,Product D,Online,21,3196.36,0,26984.35,150,26,19507.4,1.3,-3,67123.56,45292.42,21831.14,32.52
TXN-000234,2023-01-24,West,UK,CUST-0978,Startup,Basic Plan,Partner,41,3329.87,0,35818.46,112,45,7857.08,3.7,-46,136524.67,55093.27,81431.40000000002,59.65
TXN-000235,2023-08-31,North,UK,CUST-0450,SMB,Product D,Partner,44,3745.92,10,20121.32,99,19,22956.92,2.7,-56,148338.43,85458.75,62879.67999999999,42.39
TXN-000236,2023-03-22,South,France,CUST-0888,Startup,Product B,Direct,18,3615.21,5,2475.17,103,35,8305.86,4.6,55,61820.09,39038.3,22781.789999999994,36.85
TXN-000237,2022-04-30,North,Germany,CUST-0632,Enterprise,Product C,Partner,23,3314.62,0,11774.06,211,2,21585.68,4.5,-42,76236.26,47238.48,28997.77999999999,38.04
TXN-000238,2022-05-05,West,Germany,CUST-0502,SMB,Product B,Direct,38,3842.88,25,45139.5,12,45,8878.06,3.9,34,109522.08,64959.72,44562.36,40.69
TXN-000239,2023-10-05,Central,India,CUST-0705,SMB,Product D,Direct,23,2896.67,0,26394.39,226,7,12695.24,4.4,87,66623.41,34850.75,31772.660000000003,47.69
TXN-000240,2022-04-28,Central,Japan,CUST-0333,Individual,Enterprise Suite,Partner,28,1340.92,0,40864.34,301,9,9371.63,4.7,80,37545.76,25363.78,12181.980000000003,32.45
TXN-000241,2022-04-13,East,Germany,CUST-0888,SMB,Basic Plan,Direct,36,4566.26,0,28006.43,148,22,9738.67,3.3,67,164385.36,81976.33,82409.02999999998,50.13
TXN-000242,2024-09-03,North,UK,CUST-0469,Startup,Enterprise Suite,Direct,25,140.16,0,47208.3,179,42,15502.7,4.9,20,3504.0,2190.14,1313.8600000000001,37.5
TXN-000243,2024-10-26,North,Australia,CUST-0909,SMB,Premium Plan,Partner,7,1864.48,25,45502.14,7,33,17353.92,4.8,24,9788.52,6636.57,3151.9500000000007,32.2
TXN-000244,2024-12-23,East,UK,CUST-0253,Enterprise,Product E,Online,18,3657.91,0,24402.96,152,16,21774.79,1.4,-49,65842.38,28872.88,36969.5,56.15
TXN-000245,2022-11-19,East,Australia,CUST-0438,Enterprise,Product C,Retail,20,2164.42,5,16254.56,323,43,14269.41,3.1,-90,41123.98,28133.91,12990.070000000003,31.59
TXN-000246,2022-04-27,East,India,CUST-0415,SMB,Enterprise Suite,Direct,5,172.93,20,30282.6,70,24,5499.42,1.5,-5,691.72,437.73,253.99,36.72
TXN-000247,2024-11-06,West,Australia,CUST-0795,SMB,Product C,Direct,18,376.61,10,33906.94,353,8,24740.54,3.7,77,6101.08,3568.99,2532.09,41.5
TXN-000248,2022-06-14,North,Germany,CUST-0043,SMB,Product B,Partner,42,3260.75,0,25168.58,53,30,17125.96,4.1,-51,136951.5,70121.85,66829.65,48.8
TXN-000249,2023-01-16,West,France,CUST-0623,Individual,Product E,Retail,40,4826.08,20,41203.02,162,26,9431.33,4.5,-5,154434.56,103668.77,50765.78999999999,32.87
TXN-000250,2022-05-21,East,Australia,CUST-0753,Enterprise,Product D,Retail,33,2781.72,10,9574.76,93,45,24208.29,3.6,22,82617.08,34138.44,48478.64,58.68
TXN-000251,2022-05-20,North,UK,CUST-0845,Startup,Enterprise Suite,Direct,15,2558.45,0,17053.39,151,48,23965.99,2.8,-53,38376.75,20322.36,18054.39,47.05
TXN-000252,2023-04-27,West,Brazil,CUST-0390,SMB,Enterprise Suite,Partner,35,1625.71,10,34475.63,58,35,2080.53,1.6,81,51209.86,32108.08,19101.78,37.3
TXN-000253,2024-04-06,West,Germany,CUST-0738,Startup,Product A,Online,47,1320.62,20,12710.85,196,45,593.66,1.5,33,49655.31,31945.35,17709.96,35.67
TXN-000254,2022-09-03,East,Brazil,CUST-0321,Startup,Basic Plan,Retail,46,153.88,5,22272.31,325,17,1206.97,2.9,-51,6724.56,3097.89,3626.6700000000005,53.93
TXN-000255,2023-05-20,North,Mexico,CUST-0404,SMB,Product D,Online,1,1401.13,10,48204.81,208,38,17164.33,4.3,-19,1261.02,522.42,738.6,58.57
TXN-000256,2022-03-23,East,Mexico,CUST-0627,SMB,Enterprise Suite,Partner,21,2273.1,25,31480.86,303,10,17800.89,4.0,30,35801.32,22943.47,12857.849999999999,35.91
TXN-000257,2022-06-17,North,UK,CUST-0962,Startup,Enterprise Suite,Online,8,1029.85,10,47478.33,299,41,18128.29,4.5,-60,7414.92,3904.46,3510.46,47.34
TXN-000258,2024-05-08,Central,Mexico,CUST-0761,Individual,Product D,Partner,7,482.37,0,36260.85,62,17,15792.96,4.2,-73,3376.59,1496.02,1880.5700000000002,55.69
TXN-000259,2024-12-06,South,Japan,CUST-0586,SMB,Product E,Direct,41,3602.75,0,36371.01,195,7,7208.73,1.8,59,147712.75,62876.96,84835.79000000001,57.43
TXN-000260,2023-10-10,South,India,CUST-0609,Enterprise,Product C,Online,44,4478.37,5,29796.93,55,2,4261.51,1.8,66,187195.87,110855.87,76340.0,40.78
TXN-000261,2023-06-19,South,Germany,CUST-0550,Individual,Product D,Direct,40,4687.02,0,7539.33,363,11,23203.67,2.8,98,187480.8,107772.47,79708.32999999999,42.52
TXN-000262,2023-02-23,East,Brazil,CUST-0538,SMB,Product C,Direct,40,3109.09,25,26225.86,49,3,22837.19,1.8,90,93272.7,61205.28,32067.42,34.38
TXN-000263,2023-10-06,Central,UK,CUST-0657,Startup,Product E,Partner,30,311.23,5,13006.98,106,46,6137.9,1.7,46,8870.06,3632.02,5238.039999999999,59.05
TXN-000264,2023-05-04,North,Japan,CUST-0897,SMB,Product E,Online,38,3717.27,5,49934.29,78,20,4281.63,2.1,28,134193.45,88638.55,45554.90000000001,33.95
TXN-000265,2023-06-28,West,UK,CUST-0722,Enterprise,Premium Plan,Retail,35,594.97,10,13714.62,284,13,9445.99,1.1,60,18741.56,12485.12,6256.4400000000005,33.38
TXN-000266,2024-03-21,North,Japan,CUST-0806,Startup,Product B,Online,2,3365.25,5,11918.95,57,23,1305.32,3.3,-68,6393.98,3413.68,2980.2999999999997,46.61
TXN-000267,2022-09-26,West,Mexico,CUST-0040,Startup,Product A,Retail,46,3907.86,0,31382.22,169,17,4137.26,2.6,-90,179761.56,76039.13,103722.43,57.7
TXN-000268,2023-09-07,North,Mexico,CUST-0534,SMB,Product E,Direct,8,3643.03,0,25791.97,207,29,9569.45,1.9,87,29144.24,19935.33,9208.91,31.6
TXN-000269,2024-07-25,Central,Australia,CUST-0112,SMB,Premium Plan,Direct,38,4761.82,5,1556.97,260,43,6044.72,1.5,-73,171901.7,72475.3,99426.40000000001,57.84
TXN-000270,2023-10-10,West,Canada,CUST-0463,Individual,Premium Plan,Partner,4,3703.82,20,6911.89,276,39,18446.82,2.8,89,11852.22,6841.13,5011.089999999999,42.28
TXN-000271,2022-05-29,East,UK,CUST-0468,Startup,Premium Plan,Retail,37,3481.39,10,40646.63,345,32,22633.49,3.4,-54,115930.29,63523.65,52406.63999999999,45.21
TXN-000272,2022-01-20,North,Australia,CUST-0847,Enterprise,Product E,Online,21,1345.63,0,24442.75,163,35,22737.59,4.9,44,28258.23,18382.71,9875.52,34.95
TXN-000273,2024-07-27,North,Germany,CUST-0899,Startup,Product C,Partner,13,4627.6,0,7727.75,244,35,15146.52,2.0,-27,60158.8,33134.39,27024.410000000003,44.92
TXN-000274,2022-07-24,West,Australia,CUST-0044,Startup,Product E,Partner,9,938.74,15,23529.51,250,34,17616.89,1.1,-29,7181.36,3883.22,3298.14,45.93
TXN-000275,2022-05-31,East,USA,CUST-0899,Individual,Product D,Partner,45,4529.24,20,13030.88,309,21,12401.38,3.9,36,163052.64,108298.76,54753.88000000002,33.58
TXN-000276,2023-03-13,East,Mexico,CUST-0252,Startup,Product B,Online,29,1597.68,0,11567.78,39,16,3752.52,1.9,-18,46332.72,31932.65,14400.07,31.08
TXN-000277,2024-11-02,Central,USA,CUST-0532,SMB,Product B,Partner,41,694.31,10,47907.4,309,23,15912.39,2.9,13,25620.04,14469.71,11150.330000000002,43.52
TXN-000278,2023-06-28,East,UK,CUST-0551,Startup,Product D,Online,24,4142.08,5,18420.21,121,11,8813.85,4.2,-93,94439.42,50658.93,43780.49,46.36
TXN-000279,2022-09-29,East,Brazil,CUST-0406,Startup,Enterprise Suite,Partner,16,62.35,5,2798.34,86,14,244.26,1.1,86,947.72,615.38,332.34000000000003,35.07
TXN-000280,2023-12-16,East,Brazil,CUST-0753,Enterprise,Product E,Retail,12,4168.84,15,48531.17,99,3,14416.35,1.6,-32,42522.17,27610.84,14911.329999999998,35.07
TXN-000281,2022-05-21,South,Germany,CUST-0041,SMB,Basic Plan,Direct,2,1348.44,0,39844.56,246,7,5039.38,1.4,-23,2696.88,1337.15,1359.73,50.42
TXN-000282,2023-05-16,Central,Australia,CUST-0572,SMB,Product A,Retail,19,4429.37,5,13093.46,348,40,22173.99,1.9,-56,79950.13,45800.8,34149.33,42.71
TXN-000283,2024-01-27,North,Brazil,CUST-0397,Startup,Premium Plan,Retail,30,3472.82,0,20740.15,208,45,23355.22,1.7,60,104184.6,46490.82,57693.780000000006,55.38
TXN-000284,2023-08-07,West,Japan,CUST-0529,SMB,Product E,Partner,16,3347.61,0,43183.33,113,11,4138.11,2.3,6,53561.76,31636.93,21924.83,40.93
TXN-000285,2022-11-20,North,Japan,CUST-0784,Startup,Product B,Retail,24,1858.33,10,18191.97,83,33,832.38,4.0,-63,40139.93,26098.85,14041.080000000002,34.98
TXN-000286,2024-06-16,Central,Germany,CUST-0646,Individual,Product A,Retail,13,344.04,0,28586.5,65,19,200.71,1.2,90,4472.52,2040.61,2431.9100000000008,54.37
TXN-000287,2023-09-12,West,India,CUST-0986,Individual,Basic Plan,Retail,5,4158.86,5,26975.42,1,45,22834.78,1.3,39,19754.58,9816.33,9938.250000000002,50.31
TXN-000288,2024-12-19,Central,Mexico,CUST-0051,Individual,Enterprise Suite,Partner,23,895.97,0,20364.08,174,49,3885.26,3.3,-34,20607.31,11018.32,9588.990000000002,46.53
TXN-000289,2022-01-17,East,Australia,CUST-0195,Government,Product C,Online,38,1892.68,10,32155.34,250,41,10939.78,3.1,3,64729.66,42302.39,22427.270000000004,34.65
TXN-000290,2023-09-06,West,UK,CUST-0299,Enterprise,Product C,Direct,31,3021.76,0,23927.89,226,23,1523.32,2.9,56,93674.56,58023.05,35651.509999999995,38.06
TXN-000291,2022-08-01,East,France,CUST-0451,Startup,Basic Plan,Direct,17,2437.16,10,1550.91,284,23,9396.31,3.1,49,37288.55,18460.11,18828.440000000002,50.49
TXN-000292,2022-10-03,North,France,CUST-0408,SMB,Product E,Online,49,1033.37,10,40811.96,84,29,19657.08,4.0,61,45571.62,21551.28,24020.340000000004,52.71
TXN-000293,2023-06-26,North,France,CUST-0906,Individual,Product E,Online,49,746.05,25,6101.21,239,6,10226.05,3.3,-31,27417.34,16689.25,10728.09,39.13
TXN-000294,2022-08-25,West,Brazil,CUST-0312,SMB,Product A,Retail,3,660.07,20,23472.45,28,39,19411.95,2.8,-2,1584.17,861.73,722.44,45.6
