transaction_id,date,region,department,category,sub_category,cost_center,budget_amount,actual_amount,forecast_amount,quarter,fiscal_year,variance,variance_percent,forecast_accuracy
FIN-000191,2023-12-23,South,Marketing,Depreciation,Travel,CC-500,487003.43,399161.81,228936.81,Q4,2023,-87841.62,-18.04,57.35
FIN-000192,2024-11-11,North,Engineering,COGS,Rent,CC-200,245721.41,160471.47,155749.32,Q2,2023,-85249.94,-34.69,97.06
FIN-000193,2023-03-06,North,Engineering,Operating Expenses,Equipment,CC-200,329814.49,147292.22,127167.32,Q4,2022,-182522.27,-55.34,86.34
FIN-000194,2022-07-22,East,R&D,Interest,Materials,CC-500,124855.92,167205.21,480669.46,Q1,2024,42349.28999999999,33.92,-87.47
FIN-000195,2022-04-02,West,Marketing,R&D,Other,CC-300,266380.12,332148.24,119706.4,Q3,2022,65768.12,24.69,36.04
FIN-000196,2023-05-01,Central,R&D,Administrative,Equipment,CC-100,332140.18,516100.62,55742.27,Q2,2024,183960.44,55.39,10.8
FIN-000197,2022-03-17,Central,Marketing,COGS,Software,CC-400,121790.03,379444.87,124345.68,Q3,2022,257654.84,211.56,32.77
FIN-000198,2023-01-21,South,R&D,Operating Expenses,Materials,CC-400,265714.57,163743.17,227309.28,Q1,2023,-101971.4,-38.38,61.18
FIN-000199,2022-10-18,South,R&D,Operating Expenses,Salaries,CC-100,332398.36,355884.29,123113.82,Q3,2024,23485.929999999993,7.07,34.59
FIN-000200,2023-09-06,South,R&D,Operating Expenses,Software,CC-300,145788.29,83305.63,58936.57,Q3,2023,-62482.66,-42.86,70.75
FIN-000201,2023-03-17,South,Finance,R&D,Software,CC-400,238145.35,239404.47,146287.63,Q2,2022,1259.1199999999953,0.53,61.1
FIN-000202,2022-10-02,East,Finance,Administrative,Utilities,CC-200,409002.88,489651.4,472201.96,Q2,2024,80648.52000000002,19.72,96.44
FIN-000203,2023-03-19,East,Operations,Revenue,Other,CC-300,273712.14,142919.12,393631.34,Q3,2022,-130793.02000000002,-47.78,-75.42
FIN-000204,2024-01-06,South,Finance,R&D,Salaries,CC-500,115485.87,310496.9,128216.71,Q4,2022,195011.03000000003,168.86,41.29
FIN-000205,2023-07-23,South,Sales,Operating Expenses,Software,CC-100,114971.98,49722.49,319258.53,Q1,2022,-65249.49,-56.75,-442.08
FIN-000206,2022-09-21,South,Customer Support,Interest,Rent,CC-400,356245.5,55463.09,446462.55,Q1,2022,-300782.41000000003,-84.43,-604.97
FIN-000207,2024-05-14,Central,Customer Support,Depreciation,Materials,CC-100,148364.67,45359.37,505164.57,Q3,2024,-103005.30000000002,-69.43,-913.69
FIN-000208,2022-06-02,East,Finance,Administrative,Salaries,CC-500,21858.76,121759.12,46955.58,Q1,2023,99900.36,457.03,38.56
FIN-000209,2023-06-07,North,Customer Support,Marketing,Rent,CC-400,427677.13,254979.54,113140.61,Q3,2022,-172697.59,-40.38,44.37
FIN-000210,2023-06-18,East,Finance,Administrative,Travel,CC-100,19154.38,503853.61,491109.48,Q2,2022,484699.23,2530.49,97.47
FIN-000211,2024-02-21,East,R&D,Administrative,Services,CC-500,279051.97,196774.86,461139.45,Q1,2024,-82277.10999999999,-29.48,-34.35
FIN-000212,2022-12-01,Central,R&D,Interest,Materials,CC-200,119157.82,350309.94,161826.37,Q3,2024,231152.12,193.99,46.2
FIN-000213,2024-03-30,Central,R&D,Operating Expenses,Materials,CC-500,390782.24,309333.61,110024.44,Q3,2022,-81448.63,-20.84,35.57
FIN-000214,2024-07-23,South,Engineering,Depreciation,Travel,CC-300,78053.56,86766.4,425666.69,Q4,2023,8712.839999999997,11.16,-290.59
FIN-000215,2022-06-20,West,Marketing,Marketing,Rent,CC-300,428915.09,265441.3,62767.43,Q2,2022,-163473.79000000004,-38.11,23.65
FIN-000216,2023-06-05,East,Operations,R&D,Other,CC-500,289613.41,83857.23,325741.63,Q1,2024,-205756.18,-71.05,-188.45
FIN-000217,2024-05-21,West,R&D,Administrative,Rent,CC-200,92876.63,175554.68,472791.9,Q2,2022,82678.04999999999,89.02,-69.31
FIN-000218,2022-10-21,North,Finance,Revenue,Materials,CC-100,327793.1,62622.75,101005.95,Q3,2024,-265170.35,-80.9,38.71
FIN-000219,2023-02-22,South,Finance,COGS,Salaries,CC-100,24348.47,125371.37,72961.49,Q1,2022,101022.9,414.9,58.2
FIN-000220,2022-05-25,East,Finance,Administrative,Travel,CC-200,304184.15,209563.25,337721.58,Q2,2023,-94620.90000000002,-31.11,38.85
FIN-000221,2023-07-06,Central,Engineering,COGS,Salaries,CC-400,374938.09,346490.28,322855.02,Q1,2022,-28447.809999999998,-7.59,93.18
FIN-000222,2023-01-30,Central,Sales,Revenue,Travel,CC-500,245133.97,82679.29,43378.62,Q3,2024,-162454.68,-66.27,52.47
FIN-000223,2024-02-02,West,HR,Marketing,Services,CC-300,83006.28,330361.76,193593.21,Q1,2024,247355.48,298.0,58.6
FIN-000224,2024-11-13,Central,Customer Support,Marketing,Travel,CC-300,106743.53,139470.03,482648.09,Q1,2024,32726.5,30.66,-146.06
FIN-000225,2022-12-02,West,Operations,Revenue,Rent,CC-300,81676.05,43900.9,126428.03,Q3,2022,-37775.15,-46.25,-87.99
FIN-000226,2024-05-09,South,Operations,Revenue,Materials,CC-100,208037.84,505465.26,279194.43,Q1,2024,297427.42000000004,142.97,55.24
FIN-000227,2022-11-11,West,Marketing,Interest,Software,CC-100,96839.15,35412.48,189138.87,Q2,2022,-61426.66999999999,-63.43,-334.1
FIN-000228,2023-10-10,East,Engineering,Depreciation,Software,CC-200,156838.47,464391.08,471189.78,Q2,2024,307552.61,196.1,98.54
FIN-000229,2024-06-07,Central,Engineering,Interest,Services,CC-400,77108.6,397865.71,275062.02,Q2,2023,320757.11,415.98,69.13
FIN-000230,2024-02-16,Central,Operations,Operating Expenses,Utilities,CC-500,96936.25,165577.51,239166.74,Q3,2024,68641.26000000001,70.81,55.56
FIN-000231,2022-02-23,East,Engineering,Interest,Materials,CC-300,467877.84,397071.59,464583.26,Q4,2024,-70806.25,-15.13,83.0
FIN-000232,2023-05-22,North,Customer Support,R&D,Salaries,CC-200,17019.37,150437.13,338184.31,Q2,2022,133417.76,783.92,-24.8
FIN-000233,2022-06-08,South,Finance,Operating Expenses,Materials,CC-400,266290.61,438317.53,191504.08,Q2,2023,172026.92000000004,64.6,43.69
FIN-000234,2023-07-08,West,Engineering,Operating Expenses,Materials,CC-100,221145.7,62481.71,516486.9,Q1,2024,-158663.99000000002,-71.75,-626.62
FIN-000235,2022-09-13,South,HR,R&D,Salaries,CC-300,147780.65,25454.75,476978.6,Q2,2024,-122325.9,-82.78,-1673.83
FIN-000236,2024-12-24,East,Engineering,COGS,Services,CC-500,401022.69,82928.95,144208.37,Q3,2024,-318093.74,-79.32,26.11
FIN-000237,2022-08-14,South,Sales,Depreciation,Services,CC-300,117386.18,397661.19,26312.2,Q2,2022,280275.01,238.76,6.62
FIN-000238,2024-04-13,North,Marketing,R&D,Rent,CC-300,447014.02,532435.8,70741.27,Q4,2024,85421.78000000003,19.11,13.29
FIN-000239,2022-05-16,South,Operations,COGS,Utilities,CC-500,344490.83,361880.91,88025.83,Q3,2023,17390.079999999958,5.05,24.32
FIN-000240,2023-11-06,West,Finance,Depreciation,Salaries,CC-200,335318.7,483225.31,384538.15,Q2,2023,147906.61,44.11,79.58
FIN-000241,2022-07-02,East,Marketing,R&D,Services,CC-500,481691.8,22487.78,201181.21,Q4,2023,-459204.02,-95.33,-694.62
FIN-000242,2024-01-14,North,Operations,Interest,Services,CC-500,434097.07,230514.07,182333.3,Q4,2024,-203583.0,-46.9,79.1
FIN-000243,2023-11-15,North,Marketing,Interest,Rent,CC-100,248832.55,320002.03,294541.39,Q2,2024,71169.48000000004,28.6,92.04
FIN-000244,2023-07-14,North,R&D,Interest,Software,CC-200,292803.08,227655.2,78257.06,Q2,2023,-65147.880000000005,-22.25,34.38
FIN-000245,2022-10-27,Central,Operations,Interest,Rent,CC-200,390162.9,395247.47,149967.95,Q3,2023,5084.569999999949,1.3,37.94
FIN-000246,2023-04-08,South,Customer Support,COGS,Software,CC-400,110686.41,128098.31,256806.45,Q1,2023,17411.899999999994,15.73,-0.48
FIN-000247,2023-07-15,West,Operations,Depreciation,Rent,CC-400,326406.5,150335.27,248410.94,Q1,2023,-176071.23,-53.94,34.76
FIN-000248,2022-01-21,Central,Engineering,Marketing,Other,CC-100,143539.72,282869.05,321550.37,Q4,2024,139329.33,97.07,86.33
FIN-000249,2022-07-20,West,Engineering,Marketing,Salaries,CC-100,44131.77,368099.54,167361.9,Q2,2022,323967.76999999996,734.09,45.47
FIN-000250,2024-02-12,West,Operations,R&D,Utilities,CC-400,491367.68,78700.65,204355.07,Q4,2024,-412667.03,-83.98,-59.66
FIN-000251,2023-04-01,West,Finance,Revenue,Equipment,CC-400,354329.97,170737.36,41385.37,Q1,2023,-183592.61,-51.81,24.24
FIN-000252,2024-02-15,West,Customer Support,Depreciation,Travel,CC-200,355406.14,160253.69,340656.36,Q2,2024,-195152.45,-54.91,-12.57
FIN-000253,2022-08-04,South,Finance,Marketing,Services,CC-400,225591.96,270474.87,264149.69,Q2,2022,44882.91,19.9,97.66
FIN-000254,2022-09-10,South,R&D,R&D,Travel,CC-500,106721.85,530639.09,30363.59,Q2,2023,423917.24,397.22,5.72
FIN-000255,2022-12-26,West,Marketing,Administrative,Services,CC-300,443647.83,219938.69,266928.9,Q2,2022,-223709.14,-50.42,78.63
FIN-000256,2024-12-14,West,Operations,R&D,Salaries,CC-500,319085.51,473457.8,142474.72,Q1,2024,154372.28999999998,48.38,30.09
FIN-000257,2023-09-20,North,Finance,Depreciation,Other,CC-400,131934.59,225166.3,83969.8,Q4,2024,93231.70999999999,70.67,37.29
FIN-000258,2024-09-29,Central,R&D,Marketing,Software,CC-300,90317.75,183382.45,11606.98,Q2,2022,93064.70000000001,103.04,6.33
FIN-000259,2022-07-15,South,Customer Support,Administrative,Materials,CC-100,373560.04,57658.34,510554.02,Q2,2023,-315901.69999999995,-84.57,-685.48
FIN-000260,2024-12-19,North,Engineering,R&D,Salaries,CC-400,96784.34,392861.26,493396.7,Q4,2023,296076.92000000004,305.91,74.41
FIN-000261,2023-12-16,East,HR,Revenue,Rent,CC-400,116612.25,164438.53,430520.37,Q3,2023,47826.28,41.01,-61.81
FIN-000262,2023-08-01,North,Engineering,Interest,Services,CC-100,59815.7,387904.82,119439.47,Q2,2022,328089.12,548.5,30.79
FIN-000263,2023-07-10,Central,Customer Support,Administrative,Utilities,CC-400,378444.73,206101.11,452975.51,Q4,2024,-172343.62,-45.54,-19.78
FIN-000264,2022-07-22,East,R&D,COGS,Rent,CC-300,319375.57,16538.03,467466.28,Q2,2023,-302837.54000000004,-94.82,-2626.61
FIN-000265,2022-04-09,West,Marketing,Depreciation,Materials,CC-100,217836.84,93645.8,50707.17,Q3,2024,-124191.04,-57.01,54.15
FIN-000266,2022-12-16,North,Customer Support,R&D,Materials,CC-100,96293.43,429395.58,275486.05,Q4,2024,333102.15,345.92,64.16
FIN-000267,2023-10-14,Central,R&D,Administrative,Materials,CC-200,281863.9,125472.7,63623.93,Q2,2022,-156391.2,-55.48,50.71
FIN-000268,2024-03-08,North,Operations,Marketing,Salaries,CC-400,326618.51,132743.69,281418.3,Q2,2024,-193874.82,-59.36,-12.0
FIN-000269,2023-01-06,Central,Engineering,Revenue,Software,CC-200,131196.6,188677.09,440446.73,Q1,2024,57480.48999999999,43.81,-33.44
FIN-000270,2023-12-08,North,Operations,Interest,Software,CC-300,166283.11,108076.61,329217.78,Q4,2024,-58206.499999999985,-35.0,-104.62
FIN-000271,2024-12-24,Central,R&D,Revenue,Utilities,CC-300,114785.24,299884.76,41166.06,Q1,2023,185099.52000000002,161.26,13.73
FIN-000272,2024-04-04,West,Customer Support,R&D,Utilities,CC-100,184770.95,286642.81,14023.89,Q2,2024,101871.85999999999,55.13,4.89
FIN-000273,2024-09-03,Central,Sales,Operating Expenses,Services,CC-200,130001.5,350354.72,57181.57,Q2,2023,220353.21999999997,169.5,16.32
FIN-000274,2022-09-19,South,HR,Interest,Equipment,CC-400,248316.86,532051.46,473362.33,Q2,2023,283734.6,114.26,88.97
FIN-000275,2023-06-15,North,Customer Support,Interest,Rent,CC-300,469461.35,72771.44,512464.27,Q3,2022,-396689.91,-84.5,-504.21
FIN-000276,2022-01-20,East,HR,Marketing,Services,CC-200,148153.94,216381.87,256021.2,Q4,2023,68227.93,46.05,81.68
FIN-000277,2024-11-17,East,Engineering,Revenue,Other,CC-100,212908.86,278730.31,191468.48,Q1,2023,65821.45000000001,30.92,68.69
FIN-000278,2022-11-15,East,Finance,Depreciation,Travel,CC-500,192467.05,497923.58,184946.61,Q4,2022,305456.53,158.71,37.14
FIN-000279,2022-09-16,Central,Marketing,Interest,Equipment,CC-100,107161.45,350844.13,226163.44,Q1,2024,243682.68,227.4,64.46
FIN-000280,2022-10-20,East,Customer Support,Marketing,Equipment,CC-100,486903.55,236665.96,210986.6,Q4,2024,-250237.59,-51.39,89.15
FIN-000281,2024-02-15,Central,Finance,Interest,Software,CC-200,264027.16,35939.44,401057.73,Q2,2023,-228087.71999999997,-86.39,-915.93
FIN-000282,2023-07-02,East,Engineering,R&D,Rent,CC-500,305039.64,418727.22,278934.82,Q1,2022,113687.57999999996,37.27,66.61
FIN-000283,2022-04-19,East,R&D,Depreciation,Materials,CC-400,98703.48,310281.64,53149.5,Q3,2022,211578.16000000003,214.36,17.13
FIN-000284,2024-01-29,West,Marketing,Depreciation,Salaries,CC-100,405396.25,374547.96,53904.59,Q3,2022,-30848.28999999998,-7.61,14.39
FIN-000285,2023-05-26,West,Customer Support,R&D,Services,CC-100,438504.51,180030.42,65781.75,Q1,2024,-258474.09,-58.94,36.54
FIN-000286,2024-05-06,West,Operations,Interest,Materials,CC-500,259548.17,147306.69,207870.4,Q4,2022,-112241.48000000001,-43.24,58.89
FIN-000287,2024-07-26,North,R&D,Operating Expenses,Services,CC-400,165856.3,351600.59,146559.57,Q1,2022,185744.29000000004,111.99,41.68
FIN-000288,2023-01-10,Central,HR,Depreciation,Other,CC-100,135580.68,237518.67,198169.31,Q2,2023,101937.99000000002,75.19,83.43
FIN-000289,2024-06-17,Central,Marketing,Operating Expenses,Rent,CC-100,53603.11,198197.65,56864.29,Q3,2022,144594.53999999998,269.75,28.69
FIN-000290,2023-12-26,West,Sales,R&D,Salaries,CC-200,215789.0,122836.01,472382.51,Q4,2022,-92952.99,-43.08,-184.56
FIN-000291,2024-08-17,West,R&D,Interest,Travel,CC-200,296164.71,228432.55,432235.42,Q1,2023,-67732.16000000003,-22.87,10.78
FIN-000292,2024-10-25,East,Engineering,COGS,Services,CC-300,240246.22,514214.4,294869.9,Q3,2024,273968.18000000005,114.04,57.34
FIN-000293,2023-08-11,East,Engineering,COGS,Salaries,CC-200,266519.31,67302.8,300862.23,Q1,2022,-199216.51,-74.75,-247.03
FIN-000294,2023-07-19,East,R&D,Revenue,Software,CC-400,446622.89,96084.44,266610.54,Q4,2022,-350538.45,-78.49,-77.48
FIN-000295,2024-05-26,North,Finance,Interest,Salaries,CC-300,142406.69,336143.1,125641.62,Q4,2024,193736.40999999997,136.04,37.38
FIN-000296,2024-12-02,West,Operations,Interest,Equipment,CC-200,296618.21,138387.18,343378.48,Q4,2023,-158231.03000000003,-53.35,-48.13
FIN-000297,2023-04-14,West,Sales,Operating Expenses,Travel,CC-500,84830.05,480389.84,55863.7,Q4,2022,395559.79000000004,466.3,11.63
FIN-000298,2023-09-18,West,Finance,Interest,Rent,CC-200,317911.45,468990.43,307670.85,Q1,2023,151078.97999999998,47.52,65.6
FIN-000299,2022-06-28,East,Sales,Revenue,Services,CC-200,54423.91,235566.65,233929.31,Q1,2022,181142.74,332.84,99.3
FIN-000300,2023-09-18,North,HR,Interest,Services,CC-200,80480.76,376740.27,38534.18,Q1,2022,296259.51,368.11,10.23
FIN-000301,2024-04-12,South,Marketing,Administrative,Materials,CC-100,87954.57,428694.05,230010.4,Q4,2023,340739.48,387.4,53.65
FIN-000302,2023-10-03,South,HR,Administrative,Software,CC-500,316300.56,187153.34,311173.26,Q1,2022,-129147.22,-40.83,33.73
FIN-000303,2022-07-04,East,Marketing,Depreciation,Salaries,CC-300,345229.85,180508.44,49673.68,Q2,2022,-164721.40999999997,-47.71,27.52
FIN-000304,2022-06-12,East,Customer Support,Marketing,Utilities,CC-100,15262.42,9475.02,161490.54,Q2,2024,-5787.4,-37.92,-1504.38
FIN-000305,2022-06-07,West,Finance,R&D,Utilities,CC-500,415438.8,135338.23,112462.69,Q2,2024,-280100.56999999995,-67.42,83.1
FIN-000306,2023-05-07,Central,R&D,Administrative,Utilities,CC-300,401921.01,377279.41,21151.85,Q4,2022,-24641.600000000035,-6.13,5.61
FIN-000307,2022-07-11,East,Sales,R&D,Utilities,CC-200,116371.69,247980.88,50774.97,Q2,2023,131609.19,113.09,20.48
FIN-000308,2022-12-05,East,Customer Support,Administrative,Materials,CC-100,53794.42,349847.96,105618.07,Q3,2022,296053.54000000004,550.34,30.19
FIN-000309,2022-04-28,South,Marketing,Administrative,Equipment,CC-300,295362.93,130396.17,315549.72,Q4,2022,-164966.76,-55.85,-41.99
FIN-000310,2022-06-23,East,R&D,COGS,Equipment,CC-200,435724.36,338264.15,490989.37,Q2,2024,-97460.20999999996,-22.37,54.85
FIN-000311,2023-08-09,Central,Operations,Revenue,Rent,CC-100,181951.42,140576.15,344673.59,Q3,2022,-41375.27000000002,-22.74,-45.19
FIN-000312,2024-10-06,West,Customer Support,Revenue,Services,CC-300,482946.76,390705.07,510005.98,Q4,2023,-92241.69,-19.1,69.47
FIN-000313,2022-01-22,Central,HR,Marketing,Services,CC-300,487453.46,92823.29,503537.15,Q4,2024,-394630.17000000004,-80.96,-342.47
FIN-000314,2024-05-18,North,R&D,Depreciation,Rent,CC-100,17219.91,164901.42,275017.34,Q2,2024,147681.51,857.62,33.22
FIN-000315,2024-11-07,East,Engineering,Interest,Travel,CC-100,331206.57,119870.38,122401.26,Q4,2023,-211336.19,-63.81,97.89
FIN-000316,2022-10-07,East,Engineering,Revenue,Travel,CC-300,182002.74,21715.98,475581.66,Q3,2022,-160286.75999999998,-88.07,-1990.01
FIN-000317,2024-09-09,Central,Engineering,Marketing,Software,CC-400,78838.38,502347.73,282569.12,Q1,2023,423509.35,537.19,56.25
FIN-000318,2024-10-16,North,Finance,Revenue,Rent,CC-200,372959.12,48960.62,86599.92,Q3,2023,-323998.5,-86.87,23.12
FIN-000319,2024-11-20,West,HR,Administrative,Other,CC-300,360770.71,233070.61,202447.93,Q2,2022,-127700.10000000003,-35.4,86.86
FIN-000320,2024-12-26,Central,Marketing,Depreciation,Travel,CC-100,34993.04,200000.09,179587.81,Q4,2024,165007.05,471.54,89.79
FIN-000321,2022-09-13,South,HR,Operating Expenses,Equipment,CC-300,78237.97,106867.62,193052.27,Q2,2024,28629.649999999994,36.59,19.35
FIN-000322,2024-04-10,North,HR,R&D,Software,CC-100,47508.97,248828.53,59741.65,Q1,2023,201319.56,423.75,24.01
FIN-000323,2022-01-29,West,Finance,Marketing,Materials,CC-200,301093.16,281070.8,244830.81,Q2,2023,-20022.359999999986,-6.65,87.11
FIN-000324,2023-01-25,North,Marketing,R&D,Travel,CC-100,150332.12,152369.92,277808.76,Q3,2022,2037.8000000000175,1.36,17.67
FIN-000325,2022-01-15,South,Marketing,R&D,Utilities,CC-100,285307.27,293180.27,456868.89,Q4,2022,7873.0,2.76,44.17
FIN-000326,2024-05-20,North,HR,Revenue,Travel,CC-400,345621.01,356055.2,41837.54,Q3,2024,10434.190000000002,3.02,11.75
FIN-000327,2024-12-30,Central,HR,Revenue,Utilities,CC-100,181160.58,290010.65,423301.96,Q2,2022,108850.07000000004,60.08,54.04
FIN-000328,2023-12-08,Central,Operations,Depreciation,Services,CC-500,180767.86,494750.1,330099.35,Q2,2023,313982.24,173.69,66.72
FIN-000329,2023-05-16,North,Customer Support,Depreciation,Equipment,CC-500,376738.13,82373.27,502946.64,Q2,2023,-294364.86,-78.14,-410.57
FIN-000330,2024-12-17,East,Operations,Marketing,Salaries,CC-400,183238.46,462750.72,432296.03,Q1,2023,279512.26,152.54,93.42
FIN-000331,2022-03-28,North,Operations,Depreciation,Rent,CC-200,181512.4,86903.26,239408.13,Q2,2024,-94609.14,-52.12,-75.49
FIN-000332,2024-07-07,Central,Engineering,COGS,Materials,CC-200,305043.5,241108.3,407217.15,Q4,2024,-63935.20000000001,-20.96,31.11
FIN-000333,2022-12-12,West,Customer Support,COGS,Travel,CC-100,44376.08,90894.8,480498.93,Q4,2023,46518.72,104.83,-328.63
FIN-000334,2024-12-08,North,HR,R&D,Software,CC-400,177539.18,335656.31,262440.34,Q2,2022,158117.13,89.06,78.19
FIN-000335,2023-04-06,South,Sales,COGS,Materials,CC-400,74217.7,195314.42,145045.61,Q1,2024,121096.72000000002,163.16,74.26
FIN-000336,2022-12-25,South,Engineering,Operating Expenses,Salaries,CC-400,441623.54,252985.86,215778.88,Q3,2023,-188637.68,-42.71,85.29
FIN-000337,2022-06-03,West,Sales,Revenue,Equipment,CC-500,171700.92,96901.45,225083.06,Q2,2022,-74799.47000000002,-43.56,-32.28
FIN-000338,2024-01-22,West,HR,Administrative,Other,CC-200,239247.71,264560.95,316400.38,Q3,2024,25313.24000000002,10.58,80.41
FIN-000339,2022-10-01,West,Customer Support,Interest,Other,CC-500,52722.71,407062.84,226808.53,Q2,2023,354340.13,672.08,55.72
FIN-000340,2024-11-18,West,R&D,Depreciation,Utilities,CC-200,252393.48,514482.6,315688.42,Q2,2024,262089.11999999997,103.84,61.36
FIN-000341,2023-12-25,North,HR,R&D,Travel,CC-300,332436.29,161992.64,25942.9,Q3,2024,-170443.64999999997,-51.27,16.01
FIN-000342,2022-04-15,West,Finance,Revenue,Salaries,CC-100,31855.04,243203.7,201467.97,Q2,2022,211348.66,663.47,82.84
FIN-000343,2024-05-15,West,Operations,Depreciation,Salaries,CC-300,172839.52,432298.38,350472.19,Q2,2022,259458.86000000002,150.12,81.07
FIN-000344,2024-10-11,East,HR,Depreciation,Travel,CC-100,282779.13,310322.21,65890.46,Q4,2024,27543.080000000016,9.74,21.23
FIN-000345,2024-02-16,South,Customer Support,Interest,Travel,CC-100,498198.76,408949.08,118826.12,Q2,2022,-89249.68,-17.91,29.06
FIN-000346,2022-12-16,North,Finance,COGS,Software,CC-400,385444.96,433451.57,382507.32,Q3,2023,48006.609999999986,12.45,88.25
FIN-000347,2024-02-04,Central,Operations,Operating Expenses,Travel,CC-500,287777.06,405636.36,346835.81,Q4,2024,117859.29999999999,40.96,85.5
FIN-000348,2022-08-20,East,Operations,Operating Expenses,Software,CC-500,112328.36,523989.14,185672.92,Q4,2023,411660.78,366.48,35.43
FIN-000349,2023-11-24,East,Finance,Marketing,Travel,CC-200,484713.45,404532.91,516105.6,Q3,2022,-80180.54000000004,-16.54,72.42
FIN-000350,2023-05-27,Central,Marketing,Depreciation,Other,CC-400,108808.4,72596.24,167813.5,Q2,2024,-36212.15999999999,-33.28,-31.16
FIN-000351,2022-08-30,East,Finance,R&D,Equipment,CC-500,85817.43,442229.45,135310.59,Q2,2022,356412.02,415.31,30.6
FIN-000352,2023-08-18,North,Marketing,Interest,Utilities,CC-200,218610.92,56304.82,183305.19,Q2,2022,-162306.1,-74.24,-125.56
FIN-000353,2023-09-05,South,Marketing,Depreciation,Other,CC-200,372639.0,223190.63,392725.7,Q4,2022,-149448.37,-40.11,24.04
